obs_ts,wind,geothermal,biomass,biogas,small_hydro,coal,nuclear,natural_gas,large_hydro,batteries,imports,other,biogas_co2,biomass_co2,natural_gas_co2,coal_co2,imports_co2,geothermal_co2
2020-02-28 7:20:00,61,757,346,213,190,19,2262,8893,1959,0,8653,0,110,150,3852,14,3775,7
2020-02-28 7:25:00,60,757,346,213,191,19,2263,8802,1916,-7,8624,0,110,150,3848,14,3757,7
2020-02-28 7:30:00,63,758,346,213,190,19,2264,8763,1761,-13,8526,0,110,150,3809,14,3726,7
2020-02-28 7:35:00,67,758,345,213,190,19,2262,8832,1582,-5,8505,0,110,150,3802,14,3695,7
2020-02-28 7:40:00,64,757,346,212,190,19,2263,8788,1568,1,8369,0,110,150,3842,15,3688,7
2020-02-28 7:45:00,59,758,346,213,189,19,2263,8605,1560,-32,8157,0,109,150,3788,15,3611,7
2020-02-28 7:50:00,57,757,347,213,188,19,2263,8337,1530,-18,8042,0,110,149,3700,14,3502,7
2020-02-28 7:55:00,53,757,347,212,188,19,2262,7875,1522,3,8079,0,109,150,3545,14,3494,7
2020-02-28 8:00:00,47,757,347,212,189,19,2262,7991,1463,-1,7744,0,109,150,3392,15,3469,7
2020-02-28 8:05:00,42,756,347,211,189,19,2262,8072,1296,58,7766,0,109,151,3487,15,3375,7
2020-02-28 8:10:00,38,757,348,210,189,19,2262,8052,1234,2,7614,0,109,151,3500,14,3378,7
2020-02-28 8:15:00,40,757,349,211,188,19,2263,8118,1199,-43,7272,0,107,149,3440,14,3211,7
2020-02-28 8:20:00,41,757,346,211,188,19,2263,7916,1169,-54,7189,0,107,148,3450,14,3081,7
2020-02-28 8:25:00,40,757,347,210,187,19,2263,7767,1165,-15,6999,0,106,147,3343,14,3036,7
2020-02-28 8:30:00,40,755,344,210,188,19,2263,7470,1161,9,6895,0,106,147,3279,14,2944,7
2020-02-28 8:35:00,47,756,343,211,188,19,2263,7301,1165,38,6878,0,106,146,3154,14,2923,7
2020-02-28 8:40:00,49,756,343,211,188,18,2264,7247,1154,-25,6628,0,107,146,3113,14,2927,7
2020-02-28 8:45:00,46,756,345,212,184,18,2263,6938,1153,-11,6468,0,108,147,3092,14,2828,7
2020-02-28 8:50:00,45,756,344,210,182,18,2263,6811,1132,-19,6121,0,109,149,2956,14,2772,7
2020-02-28 8:55:00,41,755,345,211,181,19,2264,6748,1119,-10,5665,0,108,149,2961,14,2583,7
2020-02-28 9:00:00,36,755,347,210,183,20,2265,6583,1111,22,5620,0,108,150,2897,14,2450,7
2020-02-28 9:05:00,32,755,348,209,180,20,2263,6615,1077,41,5732,0,109,152,2872,15,2457,7
2020-02-28 9:10:00,33,755,347,208,178,20,2263,6585,1001,31,5771,0,109,152,2910,15,2521,7
2020-02-28 9:15:00,38,755,341,210,178,20,2263,6540,959,4,5796,0,109,151,2868,15,2532,7
2020-02-28 9:20:00,38,755,337,212,178,20,2263,6581,979,0,5764,0,109,149,2870,15,2534,7
2020-02-28 9:25:00,34,755,338,211,179,20,2262,6615,992,1,5728,0,110,148,2889,15,2517,7
2020-02-28 9:30:00,32,753,340,210,174,20,2264,6616,980,0,5622,0,109,148,2879,15,2501,7
2020-02-28 9:35:00,31,753,344,211,172,19,2263,6646,942,-16,5602,0,109,149,2889,15,2454,7
2020-02-28 9:40:00,32,753,349,210,171,19,2264,6606,948,-10,5553,0,110,150,2916,14,2447,7
2020-02-28 9:45:00,34,752,354,210,171,19,2263,6530,955,7,5680,0,110,154,2892,15,2447,7
2020-02-28 9:50:00,31,752,355,211,176,19,2263,6555,961,7,5599,0,110,156,2875,15,2508,7
2020-02-28 9:55:00,31,751,356,211,176,19,2264,6660,979,6,5488,0,111,157,2913,15,2473,7
2020-02-28 10:00:00,30,750,353,212,174,19,2262,6806,967,-45,5365,0,111,158,2954,15,2412,7
2020-02-28 10:05:00,30,750,334,211,168,20,2262,7000,951,-27,4744,0,111,151,3004,15,2179,7
2020-02-28 10:10:00,30,749,347,208,164,20,2262,7081,973,2,4874,0,109,148,3064,15,2208,7
2020-02-28 10:15:00,33,750,351,207,164,20,2262,6929,990,-6,4821,0,107,151,3056,15,2113,7
2020-02-28 10:20:00,34,749,339,207,166,21,2263,6834,960,-9,4682,0,106,152,2986,16,2081,7
2020-02-28 10:25:00,37,749,344,208,166,21,2262,6774,951,-3,4466,0,107,145,2957,16,2004,7
2020-02-28 10:30:00,41,748,351,207,173,22,2263,6637,958,17,4581,0,107,153,2940,16,1928,7
2020-02-28 10:35:00,45,748,352,208,175,20,2262,6719,994,37,4104,0,108,153,2896,16,1954,7
2020-02-28 10:40:00,47,750,343,209,175,22,2263,6484,1019,-8,4013,0,108,154,2962,15,1749,7
2020-02-28 10:45:00,48,750,355,211,176,21,2263,6342,987,0,4330,0,109,152,2837,17,1801,7
2020-02-28 10:50:00,52,750,357,212,175,20,2262,6215,974,0,4280,0,110,156,2767,16,1914,7
2020-02-28 10:55:00,51,750,359,212,170,21,2262,6191,969,-47,4272,0,111,157,2736,16,1882,7
2020-02-28 11:00:00,49,750,347,213,173,21,2263,6229,961,-43,4166,0,111,159,2747,16,1888,7
2020-02-28 11:05:00,48,750,360,212,174,21,2263,6382,938,-11,3875,0,112,156,2793,16,1817,7
2020-02-28 11:10:00,44,750,361,212,174,21,2263,6400,922,-3,3733,0,112,160,2850,16,1714,7
2020-02-28 11:15:00,41,749,347,212,175,21,2263,6505,962,22,3740,0,112,162,2844,16,1674,7
2020-02-28 11:20:00,39,749,362,211,175,22,2263,6738,1056,52,3475,0,112,149,2891,17,1640,7
2020-02-28 11:25:00,42,750,362,212,176,22,2262,6716,1096,9,3605,0,111,160,2982,17,1532,7
2020-02-28 11:30:00,46,750,362,212,175,22,2262,6645,987,-23,3508,0,111,160,2931,17,1619,7
2020-02-28 11:35:00,49,750,354,212,174,21,2263,6600,920,-40,3367,0,111,155,2924,17,1502,7
2020-02-28 11:40:00,47,750,363,213,174,21,2263,6381,932,-3,3651,0,111,160,2896,16,1507,7
2020-02-28 11:45:00,46,750,361,213,175,19,2263,6547,954,-20,3434,0,112,161,2848,16,1605,7
2020-02-28 11:50:00,45,750,360,213,174,18,2263,6460,950,-11,3253,0,112,160,2928,15,1500,7
2020-02-28 11:55:00,42,749,350,213,174,17,2264,6473,959,-8,3015,0,113,156,2888,14,1427,7
2020-02-28 12:00:00,39,749,361,214,174,18,2263,6496,964,17,3058,0,113,161,2898,14,1332,7
2020-02-28 12:05:00,36,748,362,213,174,21,2264,6771,932,0,2943,0,114,162,2939,15,1363,7
2020-02-28 12:10:00,38,748,349,214,174,22,2264,6755,904,-24,2814,0,113,162,3037,17,1300,7
2020-02-28 12:15:00,45,748,363,214,174,19,2263,6829,859,-5,2831,0,113,158,3006,17,1270,7
2020-02-28 12:20:00,48,748,362,213,173,18,2263,6754,849,-12,2798,0,113,161,3052,14,1235,7
2020-02-28 12:25:00,50,748,361,214,174,18,2264,6674,872,23,2950,0,113,162,3007,14,1271,7
2020-02-28 12:30:00,51,747,362,214,174,17,2264,6597,848,-17,2706,0,114,162,3000,14,1321,7
2020-02-28 12:35:00,54,748,364,213,174,17,2264,6382,866,10,3096,0,115,164,2944,13,1255,7
2020-02-28 12:40:00,60,747,364,212,179,17,2264,6605,1007,82,3060,0,115,165,2908,14,1441,7
2020-02-28 12:45:00,67,748,362,213,177,17,2264,6433,938,0,3187,0,115,165,2981,13,1389,7
2020-02-28 12:50:00,70,747,360,212,172,17,2264,6384,917,-41,3557,0,116,166,2947,14,1493,7
2020-02-28 12:55:00,74,746,362,213,172,16,2264,6406,895,-43,3435,0,115,165,2937,14,1618,7
2020-02-28 13:00:00,81,747,363,213,171,16,2264,6356,868,-9,3328,0,117,166,2932,13,1560,7
2020-02-28 13:05:00,83,748,364,214,171,16,2264,6104,885,7,3536,0,117,168,2913,13,1559,7
2020-02-28 13:10:00,85,746,349,213,171,17,2263,6309,982,56,3404,0,117,168,2806,13,1650,7
2020-02-28 13:15:00,89,746,362,213,172,17,2263,6422,1001,-16,3185,0,117,164,2944,14,1528,7
2020-02-28 13:20:00,95,745,361,213,172,17,2262,6551,1007,-15,3492,0,117,167,2961,14,1498,7
2020-02-28 13:25:00,97,745,361,213,172,17,2263,6607,1129,55,3748,0,117,166,3011,14,1647,7
2020-02-28 13:30:00,100,745,348,213,172,16,2264,6733,1269,64,3892,0,116,165,3032,14,1719,7
2020-02-28 13:35:00,98,745,361,213,171,16,2263,6619,1164,-10,4226,0,116,160,3038,13,1791,7
2020-02-28 13:40:00,95,745,362,213,174,16,2265,6635,1025,-36,4683,0,115,164,3016,13,1970,7
2020-02-28 13:45:00,93,746,361,213,174,17,2263,6856,1032,-11,4894,0,114,164,3029,13,2146,7
2020-02-28 13:50:00,93,745,359,213,171,16,2263,6869,971,-51,4977,0,114,162,3095,13,2216,7
2020-02-28 13:55:00,95,745,360,214,170,16,2262,7082,972,-46,5024,0,114,162,3115,13,2257,7
2020-02-28 14:00:00,92,744,362,214,169,16,2263,6982,926,0,5013,0,114,162,3187,13,2242,7
2020-02-28 14:05:00,91,745,353,213,163,16,2263,6829,930,-3,5107,0,113,162,3115,13,2230,7
2020-02-28 14:10:00,89,741,363,213,165,16,2262,6878,869,-16,5242,0,113,157,3040,13,2325,7
2020-02-28 14:15:00,97,745,363,213,170,16,2263,7007,845,0,5221,0,114,163,3123,13,2346,7
2020-02-28 14:20:00,96,745,362,213,175,16,2262,7157,897,61,5439,0,114,164,3151,13,2368,7
2020-02-28 14:25:00,93,744,345,212,175,16,2262,7100,895,-23,5273,0,114,163,3211,13,2444,7
2020-02-28 14:30:00,93,744,359,212,175,16,2262,6971,853,-22,5377,0,113,150,3178,13,2338,7
2020-02-28 14:35:00,89,744,361,213,175,16,2262,6839,854,-4,5634,0,113,161,3104,13,2460,7
2020-02-28 14:40:00,86,744,361,213,176,16,2262,7020,893,19,5732,0,114,163,3096,13,2521,7
2020-02-28 14:45:00,82,744,345,213,177,16,2262,7056,938,33,5877,0,114,159,3163,13,2604,7
2020-02-28 14:50:00,82,745,359,213,176,16,2262,7057,897,-29,5812,0,114,157,3175,13,2648,7
2020-02-28 14:55:00,81,745,348,213,175,16,2261,7040,848,-40,5588,0,113,159,3167,12,2583,7
2020-02-28 15:00:00,81,745,347,213,175,17,2262,6893,835,-2,5776,0,114,155,3147,12,2486,7
2020-02-28 15:05:00,79,746,341,213,175,17,2261,7123,905,39,5718,0,114,153,3127,13,2599,7
2020-02-28 15:10:00,75,746,351,214,176,16,2261,7456,939,-4,5897,0,114,158,3236,13,2563,7
2020-02-28 15:15:00,77,746,351,214,176,17,2262,7715,948,2,6117,0,115,159,3400,13,2702,7
2020-02-28 15:20:00,76,746,351,214,176,17,2262,7820,949,2,6220,0,115,158,3487,14,2761,7
2020-02-28 15:25:00,80,746,341,215,176,17,2261,7983,1006,31,6503,0,114,153,3521,14,2834,7
2020-02-28 15:30:00,80,747,349,214,175,17,2261,8161,1014,30,6535,0,115,158,3623,13,2930,7
2020-02-28 15:35:00,88,746,349,214,175,16,2262,8204,954,-64,6507,0,114,157,3673,13,2928,7
2020-02-28 15:40:00,96,746,335,214,174,17,2261,8002,960,-48,6614,0,114,156,3668,12,2919,7
2020-02-28 15:45:00,109,746,350,214,175,18,2261,7919,985,14,6739,0,114,153,3587,13,2980,7
2020-02-28 15:50:00,119,745,354,215,177,18,2262,8099,1017,43,6771,0,114,157,3557,15,3041,7
2020-02-28 15:55:00,127,746,357,214,177,18,2261,8297,1059,6,6737,0,115,159,3682,14,3022,7
2020-02-28 16:00:00,126,745,344,212,178,18,2262,8364,1101,-14,7030,0,114,161,3705,14,3059,7
2020-02-28 16:05:00,124,743,362,210,180,19,2262,8568,1535,-24,6676,0,112,156,3756,14,3095,7
2020-02-28 16:10:00,120,745,363,210,199,18,2261,8485,1806,2,6883,0,111,161,3826,15,2956,7
2020-02-28 16:15:00,115,746,360,211,204,18,2261,8327,1898,-2,7306,0,112,162,3805,15,3115,7
2020-02-28 16:20:00,115,746,331,211,203,18,2262,8431,1863,-27,7201,0,112,161,3690,14,3319,7
2020-02-28 16:25:00,113,745,361,211,202,18,2262,8463,1824,-9,7548,0,113,154,3857,14,3280,7
2020-02-28 16:30:00,111,746,360,210,202,18,2262,8550,1860,-4,7767,0,115,165,3814,14,3489,7
2020-02-28 16:35:00,115,747,351,211,203,19,2262,8637,1940,31,7862,0,113,163,3873,14,3516,7
2020-02-28 16:40:00,120,747,361,210,202,18,2261,8923,1945,16,8009,0,114,157,3939,15,3577,7
2020-02-28 16:45:00,122,747,362,211,202,18,2260,9261,1942,6,8186,0,113,164,4064,14,3637,7
2020-02-28 16:50:00,132,748,362,211,202,19,2262,9605,2095,83,8470,0,113,163,4184,15,3716,7
2020-02-28 16:55:00,139,747,352,210,201,18,2261,9533,2248,60,8591,0,111,161,4261,15,3770,7
2020-02-28 17:00:00,150,748,361,210,201,19,2261,9511,2188,44,9118,0,111,154,4197,14,3829,7
2020-02-28 17:05:00,166,748,360,210,204,19,2261,9326,2489,48,9132,0,110,159,4177,15,4016,7
2020-02-28 17:10:00,187,748,361,210,209,18,2261,9020,2473,-34,9581,0,111,159,4125,14,4049,7
2020-02-28 17:15:00,199,748,351,213,211,19,2260,9152,2429,-36,9955,0,112,161,4046,15,4310,7
2020-02-28 17:20:00,216,748,360,214,211,19,2260,9308,2442,-13,9987,0,113,154,4081,15,4470,7
2020-02-28 17:25:00,241,749,360,215,212,18,2261,9420,2448,-13,10011,0,114,161,4167,15,4461,7
2020-02-28 17:30:00,278,749,358,215,212,18,2259,9604,2449,-25,9979,0,114,161,4213,14,4477,7
2020-02-28 17:35:00,309,749,350,214,212,18,2260,9822,2462,-35,9951,0,113,155,4272,14,4421,7
2020-02-28 17:40:00,335,749,359,214,213,18,2262,9952,2462,-17,9964,0,112,158,4346,14,4398,7
2020-02-28 17:45:00,354,748,360,215,213,17,2261,10097,2466,2,9910,0,112,158,4374,14,4368,7
2020-02-28 17:50:00,368,748,347,215,213,17,2260,10260,2470,-2,9946,0,111,157,4423,13,4332,7
2020-02-28 17:55:00,379,749,364,214,214,19,2260,10360,2491,-2,10045,0,111,154,4471,14,4337,7
2020-02-28 18:00:00,385,749,364,215,214,18,2261,10441,2503,-13,10133,0,110,158,4498,15,4367,7
2020-02-28 18:05:00,380,749,365,213,213,17,2261,10394,2576,-7,10219,0,110,158,4527,13,4412,7
2020-02-28 18:10:00,372,748,364,213,211,17,2262,10372,2603,-4,10238,0,110,158,4487,13,4427,7
2020-02-28 18:15:00,367,750,367,213,211,16,2262,10309,2622,-4,10364,0,109,157,4484,13,4418,7
2020-02-28 18:20:00,370,749,365,214,212,16,2261,10227,2630,-4,10500,0,110,159,4430,12,4504,7
2020-02-28 18:25:00,389,749,370,214,211,16,2262,10024,2649,19,10672,0,110,158,4394,12,4555,7
2020-02-28 18:30:00,402,750,370,215,210,16,2261,9948,2654,11,10687,0,110,160,4322,13,4612,7
2020-02-28 18:35:00,409,751,371,214,210,17,2262,9946,2652,-2,10707,0,111,161,4328,13,4644,7
2020-02-28 18:40:00,399,751,371,214,210,17,2261,9845,2659,2,10757,0,111,162,4337,13,4663,7
2020-02-28 18:45:00,383,751,359,214,210,17,2261,9759,2670,1,10841,0,111,162,4297,13,4712,7
2020-02-28 18:50:00,385,751,373,214,210,17,2261,9777,2800,1,10726,0,111,154,4267,13,4744,7
2020-02-28 18:55:00,403,753,374,214,210,17,2261,9699,2814,-1,10576,0,112,164,4268,13,4695,7
2020-02-28 19:00:00,406,753,372,214,211,17,2261,9900,2781,1,10430,0,112,164,4276,13,4625,7
2020-02-28 19:05:00,428,753,358,215,210,17,2261,9849,2717,1,10335,0,112,164,4363,13,4562,7
2020-02-28 19:10:00,458,753,367,215,207,17,2261,9834,2695,44,10283,0,112,154,4273,13,4554,7
2020-02-28 19:15:00,478,752,366,215,204,17,2261,9919,2664,0,10120,0,111,159,4247,13,4444,7
2020-02-28 19:20:00,499,752,369,215,201,17,2261,10023,2571,0,10080,0,110,158,4298,13,4345,7
2020-02-28 19:25:00,524,752,373,216,202,17,2261,9946,2559,-17,10118,0,110,160,4315,13,4352,7
2020-02-28 19:30:00,534,753,352,215,202,17,2262,9907,2531,-21,10108,0,111,161,4291,13,4369,7
2020-02-28 19:35:00,522,753,373,216,202,17,2261,9920,2517,-26,10074,0,110,155,4279,13,4365,7
2020-02-28 19:40:00,515,753,372,215,203,18,2263,9869,2516,-8,10049,0,111,161,4285,13,4338,7
2020-02-28 19:45:00,539,753,373,216,203,18,2262,9714,2509,-12,10125,0,111,161,4244,13,4356,7
2020-02-28 19:50:00,545,754,373,215,203,19,2262,9698,2542,2,10021,0,111,161,4197,14,4369,7
2020-02-28 19:55:00,530,754,356,215,203,19,2262,9671,2486,0,9997,0,111,155,4191,14,4346,7
2020-02-28 20:00:00,521,755,371,216,200,19,2261,9740,2450,-24,9914,0,111,160,4220,14,4332,7
2020-02-28 20:05:00,548,752,369,216,191,18,2262,9874,2398,4,9688,0,111,161,4246,14,4282,7
2020-02-28 20:10:00,591,755,369,216,192,19,2262,9902,2367,-23,9601,0,111,160,4273,14,4188,7
2020-02-28 20:15:00,624,754,353,216,190,18,2261,9869,2353,-10,9557,0,110,152,4248,14,4127,7
2020-02-28 20:20:00,660,755,368,215,189,18,2263,9812,2347,-18,9524,0,110,157,4223,13,4096,7
2020-02-28 20:25:00,684,756,369,215,189,19,2263,9756,2289,-12,9540,0,109,157,4171,14,4058,7
2020-02-28 20:30:00,702,757,369,215,186,18,2263,9684,2264,-10,9536,0,109,157,4147,14,4061,7
2020-02-28 20:35:00,717,756,369,216,187,18,2262,9566,2270,-10,9555,0,109,157,4122,14,4065,7
2020-02-28 20:40:00,755,756,369,216,186,18,2263,9511,2244,-10,9523,0,110,158,4078,13,4085,7
2020-02-28 20:45:00,789,756,368,216,187,18,2263,9436,2270,-6,9474,0,110,158,4072,14,4069,7
2020-02-28 20:50:00,808,757,346,216,189,18,2263,9220,2327,2,9473,0,110,158,4037,14,4064,7
2020-02-28 20:55:00,832,757,367,216,189,18,2263,9248,2307,0,9355,0,110,152,3979,14,4067,7
2020-02-28 21:00:00,855,757,367,216,191,18,2263,9295,2224,3,9239,0,111,159,4007,14,4031,7
2020-02-28 21:05:00,863,758,368,216,189,19,2263,9154,2056,-1,9420,0,111,159,4023,14,4020,7
2020-02-28 21:10:00,870,757,370,216,179,18,2262,9205,2050,0,9374,0,111,160,3925,14,4101,7
2020-02-28 21:15:00,897,758,369,215,178,18,2262,9239,2085,0,9170,0,110,158,3935,14,3991,7
2020-02-28 21:20:00,915,758,369,215,177,18,2262,9229,2048,-4,9086,0,109,157,3924,13,3889,7
2020-02-28 21:25:00,939,758,369,215,176,18,2263,9205,2004,-7,9036,0,108,156,3910,13,3847,7
2020-02-28 21:30:00,949,757,346,215,176,18,2263,9084,1989,-1,9052,0,108,156,3896,13,3827,7
2020-02-28 21:35:00,967,757,370,214,176,18,2263,8991,1930,1,9072,0,108,150,3838,13,3840,7
2020-02-28 21:40:00,965,757,371,215,177,18,2262,8945,1922,7,9028,0,108,158,3813,14,3844,7
2020-02-28 21:45:00,948,757,371,215,176,18,2263,8862,1919,-2,9035,0,109,157,3798,14,3841,7
2020-02-28 21:50:00,955,757,348,214,175,18,2263,8800,1910,0,9003,0,109,158,3768,13,3843,7
2020-02-28 21:55:00,977,757,368,214,174,19,2263,8720,1898,-9,8944,0,109,151,3752,14,3839,7
2020-02-28 22:00:00,991,758,367,216,174,19,2263,8679,1705,3,8967,0,109,157,3721,14,3815,7
2020-02-28 22:05:00,1022,758,368,215,173,19,2262,8487,1514,2,9176,0,110,158,3703,14,3858,7
2020-02-28 22:10:00,1040,758,344,215,175,19,2262,8400,1466,1,9210,0,109,157,3594,14,3946,7
2020-02-28 22:15:00,1071,758,367,215,174,20,2262,8354,1431,1,9140,0,108,149,3543,15,3893,7
2020-02-28 22:20:00,1097,758,366,215,175,20,2263,8330,1414,2,8996,0,108,155,3520,15,3844,7
2020-02-28 22:25:00,1088,758,349,215,176,20,2262,8263,1357,-6,9020,0,108,154,3505,15,3802,7
2020-02-28 22:30:00,1082,758,339,215,176,20,2263,8243,1328,-23,8994,0,108,144,3491,15,3803,7
2020-02-28 22:35:00,1071,759,359,215,176,20,2263,8105,1249,-11,9072,0,108,147,3472,15,3809,7
2020-02-28 22:40:00,1086,759,358,215,177,20,2264,8029,1229,-11,9080,0,108,152,3424,15,3845,7
2020-02-28 22:45:00,1103,759,345,215,177,20,2264,7907,1223,-13,9039,0,108,152,3390,15,3846,7
2020-02-28 22:50:00,1125,756,365,214,177,19,2264,7796,1153,-11,9046,0,108,144,3346,15,3823,7
2020-02-28 22:55:00,1150,759,365,215,177,20,2263,7842,1147,-4,8859,0,108,155,3324,15,3833,7
2020-02-28 23:00:00,1164,759,364,215,176,20,2263,7689,1152,-3,8828,0,109,156,3348,15,3756,7
2020-02-28 23:05:00,1172,759,365,216,177,21,2264,7424,1162,2,8853,0,109,156,3260,15,3771,7
2020-02-28 23:10:00,1210,759,364,216,177,20,2264,7347,1142,-11,8820,0,109,155,3153,16,3783,7
2020-02-28 23:15:00,1280,759,364,215,176,20,2264,7337,1133,-7,8653,0,110,156,3160,15,3755,7
2020-02-28 23:20:00,1353,759,364,216,176,20,2263,7225,1120,-4,8634,0,110,156,3118,15,3704,7
2020-02-28 23:25:00,1412,758,351,216,175,20,2264,6897,1105,-4,8740,0,110,156,3060,15,3701,7
2020-02-28 23:30:00,1454,759,367,215,176,20,2263,6669,1118,-4,8826,0,110,147,2931,15,3754,7
2020-02-28 23:35:00,1483,759,369,215,175,20,2263,6530,1116,-4,8847,0,110,158,2844,15,3795,7
2020-02-28 23:40:00,1488,759,368,215,175,19,2263,6396,1145,11,8822,0,110,159,2806,15,3792,7
2020-02-28 23:45:00,1484,759,365,215,175,20,2264,6144,1255,14,8851,0,110,158,2736,15,3805,7
2020-02-28 23:50:00,1474,759,364,215,174,20,2263,5912,1311,11,8914,0,111,157,2647,15,3828,7
2020-02-28 23:55:00,1459,759,363,215,156,20,2264,5856,1298,5,8900,0,111,158,2566,15,3882,7
2020-02-29 0:00:00,1462,758,365,215,136,20,2264,5925,1268,5,8790,0,112,158,2568,15,3880,7
2020-02-29 0:05:00,1482,759,365,215,135,20,2263,5918,1178,9,8864,0,112,160,2601,15,3861,7
2020-02-29 0:10:00,1491,759,364,215,134,20,2263,5992,1166,9,8819,0,112,160,2602,15,3912,7
2020-02-29 0:15:00,1501,759,365,215,134,20,2263,5947,1159,9,8744,0,112,160,2618,15,3853,7
2020-02-29 0:20:00,1534,759,365,215,134,19,2262,5986,1143,-35,8643,0,112,160,2594,15,3823,7
2020-02-29 0:25:00,1563,759,365,215,133,19,2263,5923,1119,-26,8639,0,112,160,2629,15,3781,7
2020-02-29 0:30:00,1582,759,365,215,134,20,2263,5809,1101,-9,8627,0,113,160,2585,15,3801,7
2020-02-29 0:35:00,1606,758,365,216,133,20,2264,5754,1099,-9,8580,0,113,160,2550,15,3789,7
2020-02-29 0:40:00,1649,758,366,216,133,20,2264,5666,1100,-8,8537,0,113,161,2540,15,3777,7
2020-02-29 0:45:00,1704,758,366,216,134,20,2265,5515,1105,-7,8535,0,114,162,2489,16,3783,7
2020-02-29 0:50:00,1753,758,366,216,134,19,2264,5418,1094,-4,8506,0,114,162,2447,15,3778,7
2020-02-29 0:55:00,1802,758,365,216,134,19,2265,5269,1090,-4,8526,0,115,163,2408,15,3792,7
2020-02-29 1:00:00,1845,759,343,216,134,19,2265,5187,1080,0,8481,0,115,164,2350,15,3821,7
2020-02-29 1:05:00,1862,758,365,216,133,19,2264,5111,971,5,8609,0,116,158,2348,15,3843,7
2020-02-29 1:10:00,1878,758,365,216,133,20,2264,4990,974,4,8662,0,117,166,2317,15,3939,7
2020-02-29 1:15:00,1888,758,364,216,133,20,2263,4791,980,3,8778,0,117,166,2248,16,3936,7
2020-02-29 1:20:00,1911,758,342,216,133,20,2263,4600,981,0,8902,0,116,165,2144,16,3992,7
2020-02-29 1:25:00,1818,758,365,216,133,20,2264,4555,986,25,8977,0,116,158,2079,16,4041,7
2020-02-29 1:30:00,1688,758,365,216,133,20,2264,4588,1071,71,8923,0,117,166,2084,16,4096,7
2020-02-29 1:35:00,1652,758,366,216,133,20,2264,4542,1069,18,8882,0,117,167,2086,16,4084,7
2020-02-29 1:40:00,1622,759,343,216,132,20,2265,4644,983,0,8895,0,118,168,2094,16,4062,7
2020-02-29 1:45:00,1600,759,365,216,133,20,2263,4664,962,0,8880,0,117,160,2118,16,4064,7
2020-02-29 1:50:00,1610,759,365,215,133,19,2264,4744,955,0,8755,0,117,166,2121,15,4039,7
2020-02-29 1:55:00,1629,758,367,216,133,20,2264,4763,954,-13,8687,0,116,166,2144,15,3950,7
2020-02-29 2:00:00,1625,757,366,216,134,20,2263,4610,956,-13,8797,0,115,165,2136,16,3905,7
2020-02-29 2:05:00,1603,759,366,216,135,20,2263,4595,976,-10,8800,0,115,164,2060,16,3936,7
2020-02-29 2:10:00,1555,758,364,216,135,20,2264,4634,986,-9,8765,0,115,164,2062,16,3946,7
2020-02-29 2:15:00,1507,759,351,216,135,20,2264,4591,996,3,8759,0,115,163,2069,16,3921,7
2020-02-29 2:20:00,1499,759,365,216,136,20,2262,4639,998,-9,8728,0,115,154,2047,16,3917,7
2020-02-29 2:25:00,1490,759,365,217,135,20,2262,4630,1001,-19,8702,0,115,163,2074,16,3889,7
2020-02-29 2:30:00,1475,759,365,216,135,20,2263,4624,998,-23,8709,0,115,163,2071,16,3904,7
2020-02-29 2:35:00,1482,759,347,216,135,19,2263,4650,990,-35,8692,0,115,163,2078,16,3904,7
2020-02-29 2:40:00,1504,760,361,216,134,19,2262,4607,980,-8,8607,0,115,152,2085,15,3895,7
2020-02-29 2:45:00,1525,760,362,216,133,19,2262,4569,970,-3,8606,0,115,162,2068,15,3863,7
2020-02-29 2:50:00,1545,760,364,216,133,19,2262,4549,961,-3,8567,0,116,164,2053,15,3873,7
2020-02-29 2:55:00,1586,759,366,216,132,19,2262,4512,953,-4,8506,0,116,165,2048,15,3860,7
2020-02-29 3:00:00,1619,759,364,216,131,20,2263,4547,947,-17,8420,0,116,165,2037,15,3834,7
2020-02-29 3:05:00,1618,758,366,217,139,20,2261,4436,934,4,8503,0,116,165,2042,16,3815,7
2020-02-29 3:10:00,1607,758,366,217,172,20,2262,4355,950,22,8456,0,116,165,1982,15,3830,7
2020-02-29 3:15:00,1612,759,368,216,173,20,2262,4376,974,3,8392,0,115,164,1953,16,3776,7
2020-02-29 3:20:00,1597,758,369,217,174,20,2261,4369,980,0,8383,0,115,165,1952,16,3753,7
2020-02-29 3:25:00,1593,758,370,216,175,20,2262,4369,987,0,8368,0,114,164,1946,16,3730,7
2020-02-29 3:30:00,1611,757,369,216,174,20,2261,4362,984,0,8322,0,114,165,1941,15,3722,7
2020-02-29 3:35:00,1667,758,355,216,174,19,2261,4371,977,-13,8283,0,114,158,1934,16,3699,7
2020-02-29 3:40:00,1725,758,370,216,175,18,2261,4326,966,16,8223,0,114,164,1957,15,3682,7
2020-02-29 3:45:00,1736,758,371,216,175,18,2262,4316,960,6,8211,0,115,165,1928,14,3662,7
2020-02-29 3:50:00,1730,759,371,216,175,18,2260,4350,952,6,8206,0,115,165,1923,14,3658,7
2020-02-29 3:55:00,1727,758,372,216,175,18,2261,4349,941,0,8208,0,115,166,1941,14,3657,7
2020-02-29 4:00:00,1717,758,371,216,175,18,2261,4335,940,3,8257,0,114,166,1934,14,3666,7
2020-02-29 4:05:00,1695,757,370,216,175,19,2261,4267,987,-11,8331,0,114,165,1925,14,3676,7
