Organization Name,Period,Company Name,Tenant Reference,Agreement Name,Tenant Primary Domain,Subscription ID,Subscription Name,Account Department Tag,Account Cost Center Tag,Account Project Tag,Account Owner Tag,Account Custom Tag,Product ID,Product SKU,Meter ID,Meter Name,Category,Subcategory,Product Start Date,Product End Date,Publisher,Unit Price,Quantity,Included Quantity,Unit,Reseller Price,Included Quantity Amount,Summed Amount,Currency,Reseller Markup (%),Reseller Markup,Reseller Sales Unit Price,Reseller Sales Price Total
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Bharat,,AWS,Dalmia Cement Bharat,049354604647,AWS - Dalmia Cement Bharat,,,SAP DEVQA,,,235831,AWS-UC,AWS-001,APS3-DataTransfer-Regional-Bytes,Amazon Elastic Compute Cloud,VPCPeering-In,9/1/2021,9/30/2021,Amazon,0.01,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.01,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Bharat,,AWS,Dalmia Cement Bharat,049354604647,AWS - Dalmia Cement Bharat,,,SAP DEVQA,,,235831,AWS-UC,AWS-001,APS3-EBS:SnapshotUsage,Amazon Elastic Compute Cloud,CreateSnapshot,9/1/2021,9/30/2021,Amazon,0.05,0.17,0.00,Each,0.01,0.00,0.01,USD,0%,0.00,0.05,0.01
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Bharat,,AWS,Dalmia Cement Bharat,049354604647,AWS - Dalmia Cement Bharat,,,SAP DEVQA,,,235831,AWS-UC,AWS-001,APS3-DataTransfer-Out-Bytes,Amazon Simple Storage Service,ReadBucketLifecycle,9/1/2021,9/30/2021,Amazon,0.08,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.08,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Bharat,,AWS,Dalmia Cement Bharat,049354604647,AWS - Dalmia Cement Bharat,,,SAP DEVQA,,,235831,AWS-UC,AWS-001,APS3-EBS:SnapshotUsage,Amazon Elastic Compute Cloud,CreateSnapshot,9/1/2021,9/30/2021,Amazon,0.05,2.84,0.00,Each,0.14,0.00,0.14,USD,0%,0.00,0.05,0.14
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Bharat,,AWS,Dalmia Cement Bharat,049354604647,AWS - Dalmia Cement Bharat,,,SAP DEVQA,,,235831,AWS-UC,AWS-001,APS3-USE1-AWS-In-Bytes,Elastic Load Balancing,LoadBalancing-PublicIP-In,9/1/2021,9/30/2021,Amazon,0.00,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.00,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:SnapshotUsage,Amazon Elastic Compute Cloud,CreateSnapshot,9/1/2021,9/30/2021,Amazon,0.05,129.31,0.00,Each,6.47,0.00,6.47,USD,0%,0.00,0.05,6.47
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:SnapshotUsage,Amazon Elastic Compute Cloud,CreateSnapshot,9/1/2021,9/30/2021,Amazon,0.05,2605.93,0.00,Each,130.30,0.00,130.30,USD,0%,0.00,0.05,130.30
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-BoxUsage:r5.xlarge,Amazon Elastic Compute Cloud,RunInstances,9/1/2021,9/30/2021,Amazon,0.26,726.43,0.00,Each,188.87,0.00,188.87,USD,0%,0.00,0.26,188.87
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-DataTransfer-Regional-Bytes,Amazon Elastic Compute Cloud,InterZone-Out,9/1/2021,9/30/2021,Amazon,0.01,0.01,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.01,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-DataTransfer-Regional-Bytes,Amazon Elastic Compute Cloud,InterZone-In,9/1/2021,9/30/2021,Amazon,0.01,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.01,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-Requests-Tier1,Amazon Simple Notification Service,ListSubscriptionsByTopic,9/1/2021,9/30/2021,Amazon,0.00,75.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.00,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-DataTransfer-Out-Bytes,Amazon Simple Storage Service,ReadACL,9/1/2021,9/30/2021,Amazon,0.09,0.01,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.09,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-DataTransfer-In-Bytes,Amazon Elastic Compute Cloud,RunInstances,9/1/2021,9/30/2021,Amazon,0.00,47.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.00,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-TimedStorage-ByteHrs,AmazonCloudWatch,HourlyStorageMetering,9/1/2021,9/30/2021,Amazon,0.03,0.01,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.03,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-Requests-Tier2,Amazon Simple Storage Service,ReadBucketReplication,9/1/2021,9/30/2021,Amazon,0.00,83886.00,0.00,Each,0.03,0.00,0.03,USD,0%,0.00,0.00,0.03
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-MES1-AWS-Out-Bytes,Amazon Virtual Private Cloud,CreateVpnConnection,9/1/2021,9/30/2021,Amazon,0.09,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.09,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,EUC1-DataTransfer-Out-Bytes,Amazon DynamoDB,DescribeLimits,9/1/2021,9/30/2021,Amazon,0.09,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.09,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:SnapshotUsage,Amazon Elastic Compute Cloud,CreateSnapshot,9/1/2021,9/30/2021,Amazon,0.05,122.01,0.00,Each,6.10,0.00,6.10,USD,0%,0.00,0.05,6.10
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-CW:Requests,AmazonCloudWatch,PutMetricData,9/1/2021,9/30/2021,Amazon,0.00,1550980.00,0.00,Each,15.51,0.00,15.51,USD,0%,0.00,0.00,15.51
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:SnapshotUsage,Amazon Elastic Compute Cloud,CreateSnapshot,9/1/2021,9/30/2021,Amazon,0.05,0.27,0.00,Each,0.01,0.00,0.01,USD,0%,0.00,0.05,0.01
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:SnapshotUsage,Amazon Elastic Compute Cloud,CreateSnapshot,9/1/2021,9/30/2021,Amazon,0.05,0.01,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.05,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-DataTransfer-Out-Bytes,Amazon Simple Storage Service,ReadBucketLifecycle,9/1/2021,9/30/2021,Amazon,0.08,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.08,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:SnapshotUsage,Amazon Elastic Compute Cloud,CreateSnapshot,9/1/2021,9/30/2021,Amazon,0.05,5.82,0.00,Each,0.29,0.00,0.29,USD,0%,0.00,0.05,0.29
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:SnapshotUsage,Amazon Elastic Compute Cloud,CreateSnapshot,9/1/2021,9/30/2021,Amazon,0.05,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.05,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-TimedStorage-ByteHrs,AmazonCloudWatch,HourlyStorageMetering,9/1/2021,9/30/2021,Amazon,0.03,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.03,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:SnapshotUsage,Amazon Elastic Compute Cloud,CreateSnapshot,9/1/2021,9/30/2021,Amazon,0.05,0.02,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.05,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-Requests-Tier2,Amazon Simple Storage Service,ReadBucketPolicy,9/1/2021,9/30/2021,Amazon,0.00,83953.00,0.00,Each,0.03,0.00,0.03,USD,0%,0.00,0.00,0.03
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-DataTransfer-Regional-Bytes,Amazon OpenSearch Service,None,9/1/2021,9/30/2021,Amazon,0.01,0.05,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.01,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-Requests-Tier2,Amazon Simple Storage Service,HeadBucket,9/1/2021,9/30/2021,Amazon,0.00,347.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.00,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:SnapshotUsage,Amazon Elastic Compute Cloud,CreateSnapshot,9/1/2021,9/30/2021,Amazon,0.05,0.06,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.05,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:SnapshotUsage,Amazon Elastic Compute Cloud,CreateSnapshot,9/1/2021,9/30/2021,Amazon,0.05,0.01,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.05,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-USE1-AWS-In-Bytes,Amazon Elastic Compute Cloud,PublicIP-In,9/1/2021,9/30/2021,Amazon,0.00,0.18,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.00,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-BoxUsage:r5.xlarge,Amazon Elastic Compute Cloud,RunInstances:000g,9/1/2021,9/30/2021,Amazon,0.39,2160.00,0.00,Each,831.60,0.00,831.60,USD,0%,0.00,0.39,831.60
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:SnapshotUsage,Amazon Elastic Compute Cloud,CreateSnapshot,9/1/2021,9/30/2021,Amazon,0.05,0.39,0.00,Each,0.02,0.00,0.02,USD,0%,0.00,0.05,0.02
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:SnapshotUsage,Amazon Elastic Compute Cloud,CreateSnapshot,9/1/2021,9/30/2021,Amazon,0.05,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.05,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-DataTransfer-Regional-Bytes,Amazon Elastic Compute Cloud,InterZone-Out,9/1/2021,9/30/2021,Amazon,0.01,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.01,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBSOptimized:m5d.large,Amazon Elastic Compute Cloud,Hourly,9/1/2021,9/30/2021,Amazon,0.00,3923.17,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.00,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-VPN-Usage-Hours:ipsec.1,Amazon Virtual Private Cloud,CreateVpnConnection,9/1/2021,9/30/2021,Amazon,0.05,4320.00,0.00,Each,216.00,0.00,216.00,USD,0%,0.00,0.05,216.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-Requests-Tier2,Amazon Simple Storage Service,ReadCostAllocation,9/1/2021,9/30/2021,Amazon,0.00,83911.00,0.00,Each,0.03,0.00,0.03,USD,0%,0.00,0.00,0.03
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-Requests-Tier2,Amazon Simple Storage Service,ReadACL,9/1/2021,9/30/2021,Amazon,0.00,140208.00,0.00,Each,0.06,0.00,0.06,USD,0%,0.00,0.00,0.06
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-DataTransfer-Out-Bytes,Amazon Simple Storage Service,ReadVersioningProps,9/1/2021,9/30/2021,Amazon,0.08,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.08,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS1-DataTransfer-Out-Bytes,Amazon DynamoDB,ListTables,9/1/2021,9/30/2021,Amazon,0.12,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.12,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-Requests-Tier2,Amazon Simple Storage Service,ReadLocation,9/1/2021,9/30/2021,Amazon,0.00,168138.00,0.00,Each,0.07,0.00,0.07,USD,0%,0.00,0.00,0.07
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:SnapshotUsage,Amazon Elastic Compute Cloud,CreateSnapshot,9/1/2021,9/30/2021,Amazon,0.05,7.92,0.00,Each,0.40,0.00,0.40,USD,0%,0.00,0.05,0.40
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:SnapshotUsage,Amazon Elastic Compute Cloud,CreateSnapshot,9/1/2021,9/30/2021,Amazon,0.05,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.05,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,EU-DataTransfer-Out-Bytes,AWS Step Functions,Unknown,9/1/2021,9/30/2021,Amazon,0.09,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.09,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-DataTransfer-Regional-Bytes,Amazon Elastic Compute Cloud,InterZone-Out,9/1/2021,9/30/2021,Amazon,0.01,146.77,0.00,Each,1.47,0.00,1.47,USD,0%,0.00,0.01,1.47
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:SnapshotUsage,Amazon Elastic Compute Cloud,CreateSnapshot,9/1/2021,9/30/2021,Amazon,0.05,0.17,0.00,Each,0.01,0.00,0.01,USD,0%,0.00,0.05,0.01
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:SnapshotUsage,Amazon Elastic Compute Cloud,CreateSnapshot,9/1/2021,9/30/2021,Amazon,0.05,0.15,0.00,Each,0.01,0.00,0.01,USD,0%,0.00,0.05,0.01
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-USE1-AWS-Out-Bytes,Amazon Elastic Compute Cloud,PublicIP-Out,9/1/2021,9/30/2021,Amazon,0.09,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.09,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-USW1-AWS-Out-Bytes,Amazon Virtual Private Cloud,CreateVpnConnection,9/1/2021,9/30/2021,Amazon,0.09,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.09,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-TimedStorage-ByteHrs,Amazon Simple Storage Service,StandardStorage,9/1/2021,9/30/2021,Amazon,0.02,1384.10,0.00,Each,33.22,0.00,33.22,USD,0%,0.00,0.02,33.22
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-DataTransfer-Regional-Bytes,Amazon Elastic Compute Cloud,PublicIP-In,9/1/2021,9/30/2021,Amazon,0.01,4.25,0.00,Each,0.04,0.00,0.04,USD,0%,0.00,0.01,0.04
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-Requests-Tier2,Amazon Simple Storage Service,GetObject,9/1/2021,9/30/2021,Amazon,0.00,291224.00,0.00,Each,0.12,0.00,0.12,USD,0%,0.00,0.00,0.12
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-BoxUsage:m5d.large,Amazon Elastic Compute Cloud,RunInstances,9/1/2021,9/30/2021,Amazon,0.12,3923.17,0.00,Each,478.63,0.00,478.63,USD,0%,0.00,0.12,478.63
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-APN1-AWS-Out-Bytes,Amazon Virtual Private Cloud,CreateVpnConnection,9/1/2021,9/30/2021,Amazon,0.09,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.09,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-Requests-Tier2,Amazon Simple Storage Service,ReadBucketLifecycle,9/1/2021,9/30/2021,Amazon,0.00,83876.00,0.00,Each,0.03,0.00,0.03,USD,0%,0.00,0.00,0.03
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:SnapshotUsage,Amazon Elastic Compute Cloud,CreateSnapshot,9/1/2021,9/30/2021,Amazon,0.05,0.04,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.05,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:VolumeUsage.gp2,Amazon Elastic Compute Cloud,CreateVolume-Gp2,9/1/2021,9/30/2021,Amazon,0.11,801.83,0.00,Each,91.41,0.00,91.41,USD,0%,0.00,0.11,91.41
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:SnapshotUsage,Amazon Elastic Compute Cloud,CreateSnapshot,9/1/2021,9/30/2021,Amazon,0.05,0.67,0.00,Each,0.03,0.00,0.03,USD,0%,0.00,0.05,0.03
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-DataTransfer-Regional-Bytes,Amazon Elastic Compute Cloud,InterZone-Out,9/1/2021,9/30/2021,Amazon,0.01,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.01,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-EBS:SnapshotUsage,Amazon Elastic Compute Cloud,CreateSnapshot,9/1/2021,9/30/2021,Amazon,0.05,0.44,0.00,Each,0.02,0.00,0.02,USD,0%,0.00,0.05,0.02
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-USE2-AWS-Out-Bytes,Amazon Elastic Compute Cloud,PublicIP-Out,9/1/2021,9/30/2021,Amazon,0.09,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.09,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-DataTransfer-Out-Bytes,Amazon Elastic Compute Cloud,RunInstances,9/1/2021,9/30/2021,Amazon,0.08,0.24,0.00,Each,0.02,0.00,0.02,USD,0%,0.00,0.08,0.02
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,DataTransfer-Out-Bytes,Amazon Simple Storage Service,ListAllMyBuckets,9/1/2021,9/30/2021,Amazon,0.09,0.01,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.09,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-DataTransfer-Out-Bytes,Amazon Simple Storage Service,ReadLocation,9/1/2021,9/30/2021,Amazon,0.08,0.01,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.08,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-ECS-EC2-GB-Hours,Amazon Elastic Container Service,ECSTask-EC2,9/1/2021,9/30/2021,Amazon,0.00,12993.63,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.00,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,APS3-USW1-AWS-In-Bytes,Amazon Virtual Private Cloud,CreateVpnConnection,9/1/2021,9/30/2021,Amazon,0.00,0.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.00,0.00
TAMISER ADVISORS PVT. LTD.,September,Dalmia Cement Retail,,AWS,Dalmia Cement Retail,454266901192,AWS - Dalmia Cement Retail,,,,,,235831,AWS-UC,AWS-001,ap-northeast-3-KMS-Requests,AWS Key Management Service,ListKeys,9/1/2021,9/30/2021,Amazon,0.00,8.00,0.00,Each,0.00,0.00,0.00,USD,0%,0.00,0.00,0.00
